YEAR,DISTRICT ID,CAMPUS ID,ENROLLMENT,GT,CTE,LEP,BIL,ESL,DISADV,SPED
2015,57911.0,57911101.0,577.0,27.0,4.0,4.0,4.0,4.0,4.0,52.0
2015,43910.0,43910045.0,681.0,104.0,19.0,127.0,4.0,122.0,481.0,86.0
2015,15907.0,15907101.0,619.0,13.0,4.0,221.0,205.0,6.0,572.0,57.0
2015,101907.0,101907041.0,1545.0,84.0,465.0,79.0,4.0,72.0,714.0,144.0
2015,108909.0,108909120.0,690.0,27.0,4.0,284.0,279.0,4.0,585.0,36.0
2015,212901.0,212901101.0,405.0,15.0,4.0,18.0,4.0,17.0,198.0,31.0
2015,212901.0,212901001.0,292.0,20.0,256.0,4.0,4.0,4.0,147.0,20.0
2015,212901.0,212901041.0,173.0,20.0,35.0,4.0,4.0,4.0,82.0,16.0
2015,21805.0,21805105.0,118.0,4.0,4.0,4.0,4.0,4.0,49.0,4.0
2015,21805.0,21805102.0,121.0,4.0,4.0,18.0,4.0,15.0,91.0,4.0
2015,21805.0,21805104.0,195.0,4.0,4.0,182.0,147.0,35.0,194.0,6.0
2015,21805.0,21805101.0,136.0,4.0,4.0,4.0,4.0,4.0,60.0,5.0
2015,21805.0,21805106.0,79.0,4.0,4.0,4.0,4.0,4.0,70.0,7.0
2015,21805.0,21805002.0,119.0,4.0,4.0,11.0,4.0,11.0,90.0,4.0
2015,21805.0,21805041.0,76.0,4.0,4.0,7.0,4.0,5.0,71.0,6.0
2015,84910.0,84910122.0,744.0,38.0,4.0,56.0,4.0,53.0,198.0,96.0
2015,43907.0,43907117.0,445.0,17.0,4.0,20.0,4.0,19.0,119.0,46.0
2015,57905.0,57905169.0,540.0,62.0,4.0,308.0,358.0,18.0,414.0,46.0
2015,21902.0,21902047.0,651.0,92.0,161.0,132.0,4.0,130.0,505.0,62.0
2015,246913.0,246913044.0,1242.0,283.0,4.0,46.0,4.0,46.0,277.0,130.0
2015,57905.0,57905239.0,663.0,63.0,4.0,396.0,330.0,4.0,627.0,40.0
2015,220908.0,220908207.0,864.0,94.0,4.0,58.0,4.0,58.0,262.0,75.0
2015,71905.0,71905101.0,415.0,32.0,4.0,197.0,223.0,4.0,391.0,39.0
2015,57905.0,57905209.0,797.0,61.0,4.0,553.0,523.0,4.0,776.0,49.0
2015,101911.0,101911113.0,766.0,25.0,4.0,184.0,157.0,7.0,601.0,98.0
2015,64903.0,64903104.0,68.0,4.0,4.0,8.0,6.0,4.0,59.0,4.0
2015,101912.0,101912273.0,555.0,75.0,4.0,197.0,116.0,78.0,391.0,34.0
2015,43905.0,43905119.0,848.0,94.0,4.0,43.0,4.0,43.0,9.0,50.0
2015,220901.0,220901149.0,520.0,8.0,4.0,109.0,4.0,108.0,310.0,51.0
2015,101912.0,101912274.0,909.0,272.0,4.0,252.0,113.0,105.0,562.0,27.0
2015,217901.0,217901101.0,130.0,4.0,4.0,4.0,4.0,4.0,81.0,12.0
2015,217901.0,217901001.0,120.0,4.0,90.0,5.0,4.0,5.0,48.0,9.0
2015,220905.0,220905251.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,20901.0,20901005.0,210.0,4.0,76.0,6.0,4.0,5.0,129.0,27.0
2015,101913.0,101913008.0,3214.0,206.0,1991.0,59.0,4.0,54.0,822.0,242.0
2015,101913.0,101913044.0,1161.0,78.0,145.0,16.0,4.0,14.0,251.0,86.0
2015,101913.0,101913126.0,1035.0,100.0,4.0,52.0,4.0,51.0,126.0,71.0
2015,7905.0,7905004.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,15909.0,15909002.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,7902.0,7902005.0,13.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
2015,82903.0,82903003.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,15908.0,15908101.0,448.0,8.0,4.0,117.0,114.0,4.0,437.0,37.0
2015,107901.0,107901001.0,969.0,61.0,901.0,143.0,4.0,116.0,651.0,93.0
2015,107901.0,107901103.0,473.0,29.0,4.0,152.0,40.0,119.0,356.0,41.0
2015,107901.0,107901041.0,694.0,56.0,4.0,140.0,4.0,126.0,505.0,59.0
2015,101912.0,101912106.0,547.0,19.0,4.0,40.0,4.0,4.0,521.0,46.0
2015,220901.0,220901132.0,692.0,4.0,4.0,299.0,142.0,153.0,586.0,44.0
2015,15822.0,15822001.0,1283.0,25.0,42.0,106.0,4.0,95.0,1019.0,103.0
2015,152901.0,152901061.0,637.0,4.0,79.0,67.0,66.0,7.0,522.0,124.0
2015,101917.0,101917124.0,600.0,10.0,4.0,238.0,137.0,75.0,419.0,40.0
2015,34901.0,34901106.0,359.0,32.0,4.0,13.0,4.0,13.0,248.0,44.0
2015,34901.0,34901001.0,555.0,50.0,498.0,8.0,4.0,8.0,314.0,61.0
2015,34901.0,34901042.0,518.0,55.0,64.0,6.0,4.0,6.0,332.0,45.0
2015,34901.0,34901107.0,352.0,7.0,4.0,13.0,4.0,13.0,284.0,31.0
2015,101912.0,101912041.0,474.0,8.0,4.0,72.0,4.0,66.0,398.0,87.0
2015,220905.0,220905188.0,635.0,11.0,4.0,54.0,4.0,54.0,501.0,40.0
2015,61907.0,61907001.0,585.0,43.0,474.0,9.0,4.0,9.0,135.0,43.0
2015,61907.0,61907041.0,484.0,47.0,124.0,14.0,4.0,14.0,130.0,38.0
2015,57916.0,57916144.0,701.0,6.0,4.0,270.0,137.0,133.0,597.0,92.0
2015,14906.0,14906052.0,471.0,26.0,72.0,33.0,4.0,21.0,273.0,64.0
2015,108909.0,108909048.0,1022.0,129.0,4.0,410.0,4.0,394.0,965.0,69.0
2015,161802.0,161802101.0,202.0,4.0,4.0,5.0,4.0,4.0,143.0,13.0
2015,15915.0,15915178.0,651.0,39.0,4.0,18.0,4.0,4.0,63.0,87.0
2015,108909.0,108909126.0,545.0,19.0,4.0,339.0,321.0,4.0,512.0,25.0
2015,101907.0,101907133.0,1010.0,43.0,4.0,98.0,4.0,86.0,230.0,61.0
2015,57909.0,57909041.0,925.0,660.0,72.0,45.0,4.0,40.0,382.0,44.0
2015,15907.0,15907102.0,302.0,18.0,4.0,52.0,41.0,10.0,252.0,28.0
2015,227825.0,227825001.0,411.0,4.0,4.0,180.0,4.0,178.0,384.0,52.0
2015,57804.0,57804006.0,307.0,4.0,14.0,94.0,4.0,94.0,294.0,37.0
2015,227821.0,227821101.0,491.0,4.0,4.0,12.0,4.0,10.0,102.0,34.0
2015,31903.0,31903102.0,410.0,32.0,4.0,62.0,58.0,4.0,341.0,39.0
2015,57914.0,57914125.0,474.0,32.0,4.0,55.0,4.0,53.0,274.0,50.0
2015,57922.0,57922103.0,501.0,44.0,4.0,69.0,4.0,67.0,76.0,35.0
2015,70903.0,70903101.0,324.0,20.0,4.0,90.0,37.0,53.0,212.0,23.0
2015,90904.0,90904101.0,474.0,32.0,4.0,24.0,4.0,24.0,156.0,37.0
2015,96904.0,96904101.0,111.0,6.0,4.0,7.0,4.0,7.0,78.0,17.0
2015,146902.0,146902101.0,806.0,4.0,4.0,214.0,170.0,21.0,504.0,54.0
2015,170902.0,170902102.0,873.0,7.0,4.0,299.0,260.0,34.0,660.0,85.0
2015,184903.0,184903106.0,579.0,53.0,4.0,19.0,4.0,17.0,193.0,61.0
2015,195901.0,195901106.0,639.0,34.0,4.0,77.0,77.0,4.0,465.0,49.0
2015,205902.0,205902101.0,475.0,8.0,4.0,22.0,4.0,21.0,306.0,83.0
2015,221901.0,221901102.0,596.0,74.0,4.0,13.0,4.0,13.0,260.0,46.0
2015,226903.0,226903102.0,463.0,4.0,4.0,32.0,29.0,4.0,339.0,66.0
2015,108904.0,108904101.0,404.0,11.0,4.0,166.0,157.0,4.0,384.0,28.0
2015,71902.0,71902002.0,1533.0,96.0,1049.0,278.0,4.0,250.0,1075.0,128.0
2015,101912.0,101912001.0,1845.0,140.0,1679.0,393.0,4.0,375.0,1551.0,188.0
2015,227901.0,227901002.0,2085.0,161.0,1109.0,53.0,4.0,51.0,599.0,183.0
2015,57912.0,57912045.0,994.0,117.0,171.0,484.0,219.0,292.0,890.0,83.0
2015,84902.0,84902041.0,520.0,122.0,125.0,36.0,4.0,34.0,270.0,24.0
2015,108909.0,108909041.0,746.0,132.0,4.0,194.0,4.0,189.0,606.0,47.0
2015,188901.0,188901041.0,815.0,61.0,338.0,27.0,4.0,27.0,473.0,64.0
2015,68901.0,68901102.0,497.0,63.0,4.0,73.0,50.0,18.0,207.0,21.0
2015,79907.0,79907126.0,1014.0,99.0,4.0,180.0,4.0,174.0,72.0,60.0
2015,227901.0,227901250.0,20.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0
2015,196901.0,196901102.0,85.0,4.0,4.0,4.0,4.0,4.0,50.0,6.0
2015,196901.0,196901001.0,78.0,12.0,62.0,4.0,4.0,4.0,34.0,4.0
2015,70901.0,70901001.0,372.0,14.0,72.0,10.0,4.0,10.0,226.0,53.0
2015,194902.0,194902101.0,147.0,4.0,4.0,4.0,4.0,4.0,81.0,17.0
2015,194902.0,194902001.0,120.0,9.0,107.0,4.0,4.0,4.0,60.0,11.0
2015,194902.0,194902041.0,99.0,7.0,4.0,4.0,4.0,4.0,52.0,21.0
2015,34902.0,34902001.0,167.0,7.0,55.0,4.0,4.0,4.0,142.0,14.0
2015,188901.0,188901101.0,533.0,13.0,4.0,16.0,4.0,16.0,385.0,44.0
2015,57816.0,57816101.0,872.0,4.0,4.0,4.0,4.0,4.0,688.0,97.0
2015,161918.0,161918003.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,161918.0,161918101.0,330.0,9.0,4.0,10.0,4.0,10.0,176.0,33.0
2015,161918.0,161918001.0,213.0,10.0,184.0,4.0,4.0,4.0,91.0,19.0
2015,161918.0,161918041.0,155.0,13.0,4.0,4.0,4.0,4.0,84.0,15.0
2015,161919.0,161919005.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,161901.0,161901005.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,161919.0,161919002.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,220915.0,220915104.0,487.0,42.0,4.0,16.0,4.0,15.0,201.0,42.0
2015,220915.0,220915001.0,1742.0,141.0,1636.0,28.0,4.0,28.0,715.0,143.0
2015,220915.0,220915003.0,101.0,4.0,22.0,4.0,4.0,4.0,35.0,7.0
2015,220915.0,220915041.0,465.0,47.0,4.0,14.0,4.0,14.0,197.0,33.0
2015,46802.0,46802010.0,40.0,4.0,35.0,4.0,4.0,4.0,40.0,10.0
2015,46802.0,46802009.0,58.0,4.0,48.0,4.0,4.0,4.0,58.0,37.0
2015,46802.0,46802011.0,46.0,4.0,26.0,4.0,4.0,4.0,46.0,28.0
2015,61902.0,61902115.0,496.0,27.0,4.0,36.0,4.0,27.0,249.0,74.0
2015,79901.0,79901002.0,1787.0,62.0,1204.0,147.0,4.0,145.0,1096.0,188.0
2015,57909.0,57909052.0,1199.0,49.0,269.0,165.0,4.0,146.0,584.0,119.0
2015,101905.0,101905042.0,705.0,16.0,4.0,206.0,185.0,10.0,566.0,50.0
2015,57905.0,57905180.0,566.0,81.0,4.0,343.0,322.0,4.0,554.0,44.0
2015,108904.0,108904043.0,1115.0,79.0,95.0,158.0,4.0,149.0,916.0,74.0
2015,108911.0,108911041.0,798.0,93.0,11.0,173.0,4.0,172.0,414.0,38.0
2015,91903.0,91903045.0,651.0,26.0,4.0,38.0,4.0,38.0,435.0,103.0
2015,133903.0,133903104.0,349.0,27.0,4.0,18.0,4.0,17.0,187.0,31.0
2015,57909.0,57909140.0,484.0,10.0,4.0,179.0,116.0,57.0,307.0,40.0
2015,246913.0,246913109.0,553.0,70.0,4.0,160.0,144.0,16.0,297.0,62.0
2015,101917.0,101917101.0,793.0,35.0,4.0,347.0,349.0,4.0,676.0,95.0
2015,74903.0,74903103.0,186.0,4.0,4.0,22.0,16.0,6.0,163.0,27.0
2015,139911.0,139911104.0,348.0,49.0,4.0,12.0,4.0,12.0,156.0,65.0
2015,220901.0,220901045.0,797.0,104.0,367.0,73.0,4.0,72.0,439.0,75.0
2015,227901.0,227901059.0,917.0,59.0,390.0,37.0,4.0,33.0,300.0,98.0
2015,30903.0,30903101.0,151.0,6.0,4.0,4.0,4.0,4.0,96.0,12.0
2015,30903.0,30903001.0,91.0,4.0,90.0,4.0,4.0,4.0,61.0,8.0
2015,30903.0,30903041.0,80.0,4.0,4.0,4.0,4.0,4.0,60.0,16.0
2015,101916.0,101916042.0,567.0,72.0,4.0,65.0,4.0,61.0,288.0,60.0
2015,106901.0,106901101.0,239.0,13.0,4.0,43.0,4.0,43.0,104.0,14.0
2015,178904.0,178904041.0,1031.0,331.0,90.0,8.0,4.0,8.0,643.0,74.0
2015,183902.0,183902101.0,607.0,49.0,4.0,62.0,4.0,62.0,318.0,69.0
2015,101853.0,101853106.0,261.0,4.0,4.0,213.0,120.0,82.0,193.0,24.0
2015,57905.0,57905352.0,1459.0,198.0,272.0,769.0,4.0,705.0,1399.0,164.0
2015,227901.0,227901187.0,742.0,62.0,4.0,76.0,35.0,41.0,85.0,67.0
2015,94901.0,94901101.0,525.0,4.0,4.0,118.0,114.0,4.0,467.0,34.0
2015,84902.0,84902001.0,1889.0,110.0,1606.0,122.0,4.0,121.0,1155.0,161.0
2015,200901.0,200901101.0,482.0,24.0,4.0,15.0,4.0,15.0,310.0,36.0
2015,200901.0,200901001.0,267.0,32.0,239.0,4.0,4.0,4.0,121.0,22.0
2015,200901.0,200901041.0,209.0,22.0,26.0,4.0,4.0,4.0,120.0,18.0
2015,195902.0,195902001.0,161.0,4.0,55.0,10.0,4.0,10.0,137.0,15.0
2015,101919.0,101919102.0,944.0,7.0,4.0,178.0,142.0,29.0,779.0,67.0
2015,101919.0,101919046.0,1346.0,122.0,467.0,243.0,4.0,233.0,1097.0,134.0
2015,10902.0,10902001.0,678.0,66.0,586.0,4.0,4.0,4.0,277.0,48.0
2015,10902.0,10902041.0,505.0,28.0,51.0,11.0,4.0,11.0,262.0,57.0
2015,101907.0,101907101.0,933.0,9.0,4.0,573.0,477.0,88.0,884.0,75.0
2015,101907.0,101907125.0,959.0,24.0,4.0,171.0,90.0,75.0,546.0,73.0
2015,25901.0,25901001.0,318.0,29.0,270.0,6.0,4.0,6.0,113.0,23.0
2015,25901.0,25901041.0,334.0,27.0,32.0,4.0,4.0,4.0,151.0,41.0
2015,178913.0,178913101.0,416.0,41.0,4.0,20.0,4.0,20.0,298.0,31.0
2015,178913.0,178913001.0,295.0,7.0,266.0,4.0,4.0,4.0,197.0,31.0
2015,178913.0,178913041.0,201.0,15.0,4.0,7.0,4.0,7.0,137.0,17.0
2015,101911.0,101911125.0,725.0,64.0,4.0,172.0,160.0,5.0,391.0,44.0
2015,57905.0,57905357.0,269.0,153.0,36.0,34.0,4.0,28.0,203.0,4.0
2015,57905.0,57905381.0,128.0,54.0,75.0,4.0,4.0,4.0,98.0,4.0
2015,227901.0,227901182.0,994.0,44.0,4.0,59.0,12.0,41.0,112.0,66.0
2015,57910.0,57910122.0,603.0,31.0,4.0,198.0,189.0,17.0,492.0,56.0
2015,57912.0,57912005.0,398.0,5.0,277.0,96.0,4.0,95.0,302.0,19.0
2015,20908.0,20908113.0,846.0,24.0,4.0,199.0,163.0,35.0,305.0,45.0
2015,240903.0,240903131.0,949.0,86.0,4.0,606.0,582.0,24.0,709.0,69.0
2015,57905.0,57905133.0,639.0,48.0,4.0,425.0,414.0,4.0,602.0,38.0
2015,68901.0,68901129.0,921.0,115.0,4.0,143.0,129.0,11.0,342.0,38.0
2015,79907.0,79907141.0,914.0,15.0,4.0,280.0,4.0,271.0,400.0,34.0
2015,94902.0,94902109.0,648.0,53.0,4.0,9.0,4.0,8.0,211.0,68.0
2015,57905.0,57905358.0,104.0,4.0,104.0,49.0,4.0,46.0,102.0,4.0
2015,129901.0,129901103.0,585.0,10.0,4.0,50.0,4.0,48.0,241.0,42.0
2015,36902.0,36902104.0,696.0,24.0,4.0,5.0,4.0,4.0,172.0,67.0
2015,36902.0,36902105.0,835.0,28.0,4.0,48.0,40.0,6.0,167.0,44.0
2015,36902.0,36902001.0,1467.0,72.0,1025.0,6.0,4.0,5.0,197.0,80.0
2015,36902.0,36902301.0,462.0,4.0,4.0,26.0,25.0,4.0,139.0,46.0
2015,36902.0,36902042.0,497.0,15.0,33.0,9.0,4.0,9.0,113.0,42.0
2015,36902.0,36902043.0,588.0,25.0,77.0,6.0,4.0,6.0,80.0,29.0
2015,36902.0,36902102.0,355.0,8.0,4.0,23.0,18.0,4.0,82.0,23.0
2015,43910.0,43910132.0,629.0,74.0,4.0,40.0,4.0,38.0,77.0,58.0
2015,178904.0,178904152.0,587.0,4.0,4.0,35.0,15.0,18.0,241.0,56.0
2015,220901.0,220901052.0,893.0,59.0,473.0,91.0,4.0,91.0,546.0,98.0
2015,101906.0,101906103.0,766.0,9.0,4.0,113.0,81.0,4.0,400.0,66.0
2015,101912.0,101912107.0,680.0,85.0,4.0,425.0,393.0,4.0,648.0,32.0
2015,227901.0,227901149.0,588.0,21.0,4.0,413.0,394.0,20.0,571.0,88.0
2015,79907.0,79907127.0,776.0,32.0,4.0,355.0,4.0,335.0,260.0,56.0
2015,43910.0,43910149.0,474.0,65.0,4.0,240.0,150.0,88.0,428.0,72.0
2015,71902.0,71902165.0,489.0,22.0,4.0,72.0,99.0,4.0,365.0,59.0
2015,20907.0,20907107.0,635.0,17.0,4.0,20.0,4.0,4.0,359.0,49.0
2015,14902.0,14902001.0,395.0,5.0,135.0,44.0,4.0,43.0,304.0,42.0
2015,227909.0,227909105.0,511.0,67.0,4.0,8.0,4.0,8.0,5.0,43.0
2015,57912.0,57912101.0,859.0,152.0,4.0,527.0,487.0,50.0,739.0,52.0
2015,227901.0,227901103.0,419.0,17.0,4.0,8.0,4.0,6.0,34.0,19.0
2015,243905.0,243905046.0,784.0,67.0,54.0,43.0,4.0,40.0,491.0,93.0
2015,15834.0,15834001.0,606.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,15834.0,15834002.0,446.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,15907.0,15907105.0,554.0,4.0,4.0,32.0,4.0,4.0,489.0,37.0
2015,71902.0,71902049.0,667.0,42.0,118.0,163.0,4.0,140.0,526.0,82.0
2015,221901.0,221901153.0,602.0,18.0,4.0,48.0,4.0,48.0,405.0,93.0
2015,220907.0,220907126.0,512.0,23.0,4.0,153.0,104.0,48.0,269.0,43.0
2015,101912.0,101912108.0,694.0,49.0,4.0,189.0,162.0,8.0,599.0,45.0
2015,11902.0,11902003.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,11901.0,11901001.0,1253.0,145.0,808.0,58.0,4.0,56.0,634.0,135.0
2015,11901.0,11901104.0,694.0,53.0,4.0,111.0,75.0,18.0,430.0,71.0
2015,11901.0,11901041.0,707.0,76.0,163.0,67.0,4.0,49.0,413.0,81.0
2015,232903.0,232903108.0,138.0,17.0,4.0,6.0,6.0,4.0,131.0,15.0
2015,227910.0,227910108.0,802.0,12.0,4.0,349.0,196.0,148.0,778.0,75.0
2015,101809.0,101809101.0,248.0,15.0,4.0,15.0,4.0,15.0,79.0,22.0
2015,101809.0,101809041.0,85.0,4.0,4.0,4.0,4.0,4.0,37.0,18.0
2015,158901.0,158901001.0,969.0,76.0,777.0,37.0,4.0,30.0,530.0,72.0
2015,158901.0,158901041.0,793.0,24.0,4.0,53.0,4.0,44.0,542.0,70.0
2015,84901.0,84901107.0,887.0,45.0,4.0,39.0,4.0,29.0,395.0,88.0
2015,84910.0,84910105.0,785.0,37.0,4.0,84.0,4.0,81.0,282.0,104.0
2015,57905.0,57905108.0,604.0,57.0,4.0,264.0,257.0,4.0,535.0,43.0
2015,152901.0,152901155.0,742.0,4.0,4.0,9.0,4.0,6.0,667.0,91.0
2015,101912.0,101912467.0,493.0,192.0,4.0,12.0,4.0,7.0,295.0,4.0
2015,101916.0,101916104.0,510.0,44.0,4.0,156.0,142.0,12.0,305.0,46.0
2015,84910.0,84910050.0,735.0,40.0,354.0,24.0,4.0,17.0,143.0,73.0
2015,101911.0,101911041.0,904.0,62.0,162.0,128.0,4.0,125.0,687.0,98.0
2015,15907.0,15907106.0,500.0,20.0,4.0,136.0,116.0,4.0,472.0,45.0
2015,71902.0,71902104.0,451.0,40.0,4.0,358.0,327.0,4.0,402.0,37.0
2015,152901.0,152901156.0,588.0,4.0,4.0,134.0,191.0,5.0,520.0,59.0
2015,101913.0,101913106.0,625.0,31.0,4.0,25.0,4.0,25.0,39.0,43.0
2015,170906.0,170906104.0,646.0,28.0,4.0,16.0,4.0,13.0,96.0,45.0
2015,170906.0,170906042.0,977.0,86.0,375.0,74.0,4.0,73.0,255.0,59.0
2015,170906.0,170906052.0,458.0,34.0,4.0,57.0,4.0,53.0,135.0,24.0
2015,101914.0,101914106.0,751.0,25.0,4.0,388.0,290.0,101.0,502.0,64.0
2015,220906.0,220906106.0,765.0,47.0,4.0,65.0,4.0,64.0,205.0,44.0
2015,220907.0,220907104.0,781.0,168.0,4.0,9.0,4.0,9.0,48.0,59.0
2015,15915.0,15915180.0,861.0,79.0,4.0,27.0,4.0,4.0,58.0,72.0
2015,57914.0,57914119.0,466.0,24.0,4.0,31.0,4.0,28.0,253.0,57.0
2015,79901.0,79901101.0,420.0,17.0,4.0,148.0,76.0,72.0,315.0,28.0
2015,101847.0,101847101.0,472.0,4.0,4.0,4.0,4.0,4.0,324.0,31.0
2015,108913.0,108913044.0,1067.0,86.0,363.0,264.0,4.0,245.0,606.0,72.0
2015,43910.0,43910160.0,534.0,4.0,4.0,245.0,87.0,158.0,81.0,202.0
2015,57909.0,57909101.0,550.0,54.0,4.0,186.0,120.0,53.0,297.0,38.0
2015,220901.0,220901141.0,735.0,4.0,4.0,228.0,67.0,160.0,547.0,39.0
2015,101914.0,101914050.0,1697.0,327.0,374.0,48.0,4.0,48.0,80.0,93.0
2015,227901.0,227901104.0,344.0,41.0,4.0,64.0,200.0,4.0,169.0,23.0
2015,220901.0,220901158.0,616.0,14.0,4.0,237.0,4.0,235.0,400.0,47.0
2015,183901.0,183901001.0,363.0,10.0,263.0,4.0,4.0,4.0,113.0,19.0
2015,183901.0,183901101.0,341.0,4.0,4.0,14.0,4.0,14.0,121.0,22.0
2015,220916.0,220916119.0,766.0,123.0,4.0,22.0,4.0,22.0,158.0,54.0
2015,220916.0,220916044.0,834.0,137.0,243.0,34.0,4.0,29.0,306.0,70.0
2015,227901.0,227901054.0,969.0,72.0,575.0,204.0,4.0,196.0,807.0,166.0
2015,227913.0,227913103.0,623.0,28.0,4.0,13.0,4.0,12.0,31.0,53.0
2015,101912.0,101912303.0,275.0,5.0,4.0,57.0,4.0,52.0,213.0,18.0
2015,15915.0,15915192.0,820.0,42.0,4.0,18.0,4.0,4.0,321.0,94.0
2015,107901.0,107901104.0,592.0,16.0,4.0,210.0,91.0,118.0,484.0,48.0
2015,71905.0,71905001.0,2064.0,192.0,1918.0,283.0,202.0,225.0,1641.0,180.0
2015,226903.0,226903103.0,382.0,4.0,4.0,20.0,19.0,4.0,299.0,31.0
2015,14907.0,14907043.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,14908.0,14908005.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,14906.0,14906025.0,27.0,4.0,4.0,4.0,4.0,4.0,9.0,6.0
2015,101912.0,101912151.0,827.0,145.0,4.0,376.0,307.0,48.0,708.0,43.0
2015,212905.0,212905102.0,454.0,18.0,4.0,138.0,121.0,8.0,359.0,31.0
2015,220916.0,220916001.0,2145.0,236.0,1286.0,79.0,4.0,63.0,864.0,179.0
2015,220916.0,220916116.0,763.0,30.0,4.0,121.0,4.0,112.0,460.0,71.0
2015,161914.0,161914103.0,816.0,24.0,4.0,402.0,173.0,228.0,795.0,48.0
2015,14906.0,14906113.0,578.0,4.0,4.0,62.0,4.0,55.0,446.0,82.0
2015,15904.0,15904102.0,719.0,15.0,4.0,139.0,174.0,4.0,619.0,66.0
2015,220916.0,220916102.0,738.0,24.0,4.0,426.0,298.0,127.0,670.0,46.0
2015,101912.0,101912002.0,3689.0,993.0,1207.0,255.0,14.0,247.0,1752.0,235.0
2015,39904.0,39904001.0,147.0,4.0,57.0,4.0,4.0,4.0,71.0,14.0
2015,101912.0,101912360.0,375.0,5.0,4.0,219.0,217.0,4.0,353.0,23.0
2015,91901.0,91901101.0,346.0,17.0,4.0,4.0,4.0,4.0,127.0,22.0
2015,91901.0,91901001.0,212.0,9.0,192.0,4.0,4.0,4.0,61.0,21.0
2015,8901.0,8901001.0,606.0,50.0,528.0,9.0,4.0,9.0,218.0,44.0
2015,8901.0,8901041.0,546.0,82.0,18.0,34.0,4.0,34.0,235.0,44.0
2015,188901.0,188901102.0,353.0,7.0,4.0,10.0,4.0,10.0,160.0,48.0
2015,57913.0,57913109.0,572.0,41.0,4.0,8.0,4.0,8.0,517.0,37.0
2015,14903.0,14903119.0,368.0,4.0,4.0,57.0,51.0,6.0,282.0,62.0
2015,14903.0,14903001.0,2643.0,232.0,1902.0,98.0,4.0,95.0,1000.0,308.0
2015,14903.0,14903005.0,447.0,68.0,371.0,4.0,4.0,4.0,121.0,24.0
2015,125902.0,125902041.0,237.0,16.0,15.0,11.0,4.0,13.0,176.0,28.0
2015,125902.0,125902001.0,225.0,11.0,210.0,12.0,4.0,12.0,147.0,21.0
2015,101925.0,101925101.0,598.0,7.0,4.0,62.0,33.0,26.0,284.0,56.0
2015,21902.0,21902109.0,583.0,16.0,4.0,362.0,349.0,14.0,557.0,49.0
2015,31903.0,31903110.0,433.0,20.0,4.0,134.0,217.0,4.0,398.0,34.0
2015,57905.0,57905184.0,272.0,42.0,4.0,134.0,118.0,4.0,235.0,4.0
2015,166901.0,166901104.0,557.0,14.0,4.0,92.0,69.0,23.0,427.0,43.0
2015,31901.0,31901135.0,653.0,52.0,4.0,216.0,194.0,4.0,578.0,61.0
2015,66901.0,66901041.0,192.0,4.0,4.0,18.0,4.0,17.0,172.0,26.0
2015,253901.0,253901101.0,107.0,6.0,4.0,30.0,29.0,4.0,91.0,5.0
2015,159901.0,159901111.0,339.0,27.0,4.0,170.0,165.0,4.0,277.0,40.0
2015,66901.0,66901001.0,179.0,18.0,106.0,7.0,4.0,6.0,105.0,21.0
2015,101912.0,101912295.0,943.0,49.0,4.0,784.0,676.0,80.0,831.0,56.0
2015,101912.0,101912268.0,611.0,50.0,4.0,366.0,360.0,4.0,595.0,24.0
2015,220905.0,220905103.0,584.0,45.0,4.0,31.0,4.0,30.0,208.0,52.0
2015,220905.0,220905071.0,911.0,137.0,327.0,35.0,4.0,34.0,374.0,68.0
2015,101920.0,101920101.0,47.0,4.0,4.0,4.0,4.0,4.0,27.0,47.0
2015,101919.0,101919112.0,762.0,18.0,4.0,356.0,224.0,121.0,567.0,46.0
2015,101915.0,101915107.0,784.0,24.0,4.0,107.0,4.0,101.0,344.0,81.0
2015,101915.0,101915124.0,943.0,34.0,4.0,40.0,4.0,34.0,169.0,76.0
2015,254901.0,254901104.0,281.0,13.0,4.0,23.0,22.0,4.0,189.0,23.0
2015,71909.0,71909112.0,649.0,19.0,4.0,141.0,120.0,4.0,506.0,86.0
2015,115901.0,115901101.0,217.0,4.0,4.0,160.0,210.0,4.0,205.0,20.0
2015,57905.0,57905047.0,1040.0,148.0,69.0,589.0,4.0,543.0,901.0,101.0
2015,138904.0,138904001.0,96.0,14.0,31.0,4.0,4.0,4.0,73.0,12.0
