YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,SAT PARTICIPATION RATE,SAT MATH,SAT ERW
2016,43901001,Allen H S,43901,68.0,553.0,539.0
2016,43901002,Lowery Freshman Center,43901,,,
2016,43902001,Anna H S,43902,43.1,460.0,474.0
2016,43903001,Celina H S,43903,16.8,549.0,515.0
2016,43904001,Farmersville H S,43904,37.7,505.0,509.0
2016,43905001,Frisco H S,43905,67.2,563.0,537.0
2016,43905002,Centennial H S,43905,58.7,568.0,549.0
2016,43905005,Wakeland H S,43905,72.1,558.0,542.0
2016,43905006,Liberty H S,43905,81.7,594.0,559.0
2016,43905007,Heritage H S,43905,64.9,529.0,524.0
2016,43905008,Lone Star H S,43905,59.7,532.0,520.0
2016,43905009,Independence H S,43905,68.1,537.0,528.0
2016,43907002,McKinney H S,43907,55.2,517.0,511.0
2016,43907004,McKinney North H S,43907,63.7,534.0,522.0
2016,43907007,McKinney Boyd H S,43907,68.6,551.0,541.0
2016,43908001,Melissa H S,43908,36.1,511.0,497.0
2016,43910001,Plano Sr H S,43910,65.1,575.0,544.0
2016,43910004,Vines H S,43910,,520.0,467.0
2016,43910005,Clark H S,43910,,579.0,584.0
2016,43910006,Plano East Sr H S,43910,61.8,581.0,540.0
2016,43910007,Shepton H S,43910,,598.0,575.0
2016,43910008,Plano ISD Academy H S,43910,87.0,580.0,553.0
2016,43910009,Jasper H S,43910,,665.0,649.0
2016,43910010,Plano West Senior H S,43910,72.8,599.0,560.0
2016,43910011,C A McMillen H S,43910,,583.0,588.0
2016,43911001,Princeton H S,43911,37.4,486.0,488.0
2016,43912001,Prosper H S,43912,46.3,550.0,529.0
2016,43914001,Wylie H S,43914,63.8,506.0,493.0
2016,43914003,Wylie East H S,43914,49.2,510.0,491.0
2016,43914004,Achieve Academy,43914,2.8,500.0,570.0
2016,43917001,Blue Ridge H S,43917,38.1,480.0,483.0
2016,43918001,Community H S,43918,46.3,479.0,476.0
2016,43919001,Lovejoy H S,43919,77.5,576.0,560.0
2016,44902001,Wellington H S,44902,2.3,,
2016,45902001,Columbus H S,45902,47.4,459.0,446.0
2016,45903001,Rice H S,45903,7.1,434.0,424.0
2016,45905002,Weimar H S,45905,45.0,443.0,448.0
2016,46802007,Pegasus School,46802,,,
2016,46901001,New Braunfels H S,46901,66.0,516.0,513.0
2016,46902001,Canyon H S,46902,61.6,503.0,490.0
2016,46902002,Smithson Valley H S,46902,81.8,511.0,510.0
2016,46902003,Canyon Lake H S,46902,53.2,500.0,506.0
2016,46902007,Memorial Early College H S With St,46902,93.9,507.0,513.0
2016,46902201,Comal Academy,46902,2.8,455.0,495.0
2016,47901001,Comanche H S,47901,21.8,467.0,448.0
2016,47902001,De Leon H S,47902,22.2,498.0,470.0
2016,47903001,Gustine School,47903,37.5,405.0,363.0
2016,47905001,Sidney School,47905,60.0,390.0,405.0
2016,48903001,Paint Rock School,48903,8.7,390.0,375.0
2016,49901001,Gainesville H S,49901,28.1,469.0,457.0
2016,49902001,Muenster H S,49902,42.9,571.0,519.0
2016,49903001,Valley View H S,49903,49.1,487.0,498.0
2016,49905001,Callisburg H S,49905,3.9,530.0,540.0
2016,49906001,Era School,49906,8.1,550.0,573.0
2016,49907001,Lindsay H S,49907,48.6,496.0,486.0
2016,50902001,Gatesville H S,50902,7.9,501.0,499.0
2016,50904001,Oglesby School,50904,71.4,418.0,408.0
2016,50909001,Jonesboro School,50909,46.2,455.0,480.0
2016,50910001,Copperas Cove H S,50910,49.8,473.0,475.0
2016,51901001,Paducah School,51901,8.3,,
2016,52901001,Crane High School,52901,8.1,503.0,503.0
2016,53001001,Ozona H S,53001,15.2,493.0,449.0
2016,54903001,Ralls H S,54903,10.7,443.0,503.0
2016,55901001,Van Horn School,55901,2.6,,
2016,56901001,Dalhart H S,56901,7.5,500.0,521.0
2016,57802001,Pegasus Charter H S,57802,82.4,401.0,369.0
2016,57803002,Uplift Education-North Hills Prep,57803,89.0,594.0,569.0
2016,57803004,Uplift Williams Preparatory H S,57803,100.0,499.0,460.0
2016,57803007,Uplift Hampton Preparatory H S,57803,3.5,465.0,375.0
2016,57803009,Uplift Summit International H S,57803,100.0,477.0,480.0
2016,57803010,Uplift Peak Preparatory H S,57803,100.0,454.0,427.0
2016,57804001,Dallas Can Academy Charter,57804,0.4,,
2016,57804002,Dallas Can Academy Charter-Oak Cli,57804,0.7,400.0,463.0
2016,57804003,Dallas Can Academy At Carrollton-F,57804,0.7,,
2016,57804004,Dallas Can Academy At Pleasant Gro,57804,2.2,368.0,355.0
2016,57804006,Austin Can Academy,57804,2.4,366.0,390.0
2016,57804007,Fort Worth Can Academy - Campus Dr,57804,23.2,366.0,377.0
2016,57804008,Fort Worth Can Academy Lancaster A,57804,2.7,315.0,385.0
2016,57804009,Houston Can Academy - North,57804,11.4,348.0,367.0
2016,57804011,San Antonio Can Academy,57804,11.2,396.0,414.0
2016,57806101,Advantage Academy,57806,34.4,429.0,455.0
2016,57807001,Life School Oak Cliff,57807,63.4,416.0,423.0
2016,57807002,Life H S Waxahachie,57807,21.5,433.0,447.0
2016,57807101,Life School Red Oak,57807,,451.0,471.0
2016,57808101,Universal Academy,57808,92.3,376.0,402.0
2016,57808102,Universal Academy - Coppell,57808,100.0,,
2016,57817101,Focus Learning Academy,57817,67.4,377.0,361.0
2016,57819001,Jean Massieu Academy,57819,16.7,,
2016,57828001,Winfree Academy Charter School (Ir,57828,4.5,455.0,520.0
2016,57828002,Winfree Academy Charter School (Le,57828,1.6,,
2016,57828003,Winfree Academy Charter School (Ri,57828,1.4,,
2016,57828004,Winfree Academy Charter School - G,57828,4.9,455.0,460.0
2016,57828005,Winfree Academy North Richland Hil,57828,6.7,458.0,512.0
2016,57828006,Winfree Academy Charter School Dal,57828,21.1,435.0,485.0
2016,57829001,A+ Academy,57829,93.0,417.0,382.0
2016,57830002,Inspired Vision Academy Middle,57830,31.0,417.0,399.0
2016,57831002,Gateway Charter Academy - Middle -,57831,69.0,355.0,382.0
2016,57832001,Alpha Charter School,57832,7.1,370.0,313.0
2016,57833002,Education Center International Aca,57833,,,
2016,57834001,Evolution Academy Charter School,57834,8.6,444.0,452.0
2016,57834003,Evolution Academy Beaumont,57834,28.6,407.0,426.0
2016,57834004,Evolution Academy Houston,57834,8.6,380.0,380.0
2016,57840001,Richland Collegiate H S Of Math Sc,57840,90.7,534.0,522.0
2016,57848003,International Leadership Of Texas,57848,74.1,441.0,440.0
2016,57903001,Turner H S,57903,48.0,483.0,462.0
2016,57903002,Smith H S,57903,54.7,498.0,480.0
2016,57903006,Creekview H S,57903,63.8,515.0,490.0
2016,57903007,Ranchview H S,57903,61.2,488.0,475.0
2016,57903010,Early College H S,57903,100.0,501.0,483.0
2016,57904001,Cedar Hill H S,57904,48.5,436.0,440.0
2016,57904003,Cedar Hill Collegiate H S,57904,87.8,508.0,503.0
2016,57905001,Bryan Adams H S,57905,100.0,381.0,371.0
2016,57905002,W H Adamson H S,57905,100.0,388.0,368.0
2016,57905003,A Maceo Smith New Tech H S,57905,100.0,433.0,424.0
2016,57905005,Moises E Molina H S,57905,100.0,400.0,376.0
2016,57905006,Hillcrest H S,57905,100.0,417.0,412.0
2016,57905007,Thomas Jefferson H S,57905,100.0,375.0,349.0
2016,57905008,Justin F Kimball H S,57905,100.0,387.0,369.0
2016,57905009,Lincoln Humanities/Communications,57905,98.3,368.0,343.0
2016,57905012,L G Pinkston H S,57905,100.0,368.0,343.0
2016,57905013,Franklin D Roosevelt H S,57905,100.0,383.0,354.0
2016,57905014,W W Samuell H S,57905,100.0,355.0,348.0
2016,57905015,Seagoville H S,57905,97.8,373.0,362.0
2016,57905016,South Oak Cliff H S,57905,100.0,364.0,344.0
2016,57905017,H Grady Spruce H S,57905,100.0,370.0,345.0
2016,57905018,Sunset H S,57905,100.0,396.0,378.0
2016,57905021,W T White H S,57905,94.8,436.0,413.0
2016,57905022,Woodrow Wilson H S,57905,96.5,446.0,436.0
2016,57905023,David W Carter H S,57905,100.0,349.0,350.0
2016,57905024,North Dallas H S,57905,100.0,373.0,363.0
2016,57905025,Skyline H S,57905,100.0,400.0,389.0
2016,57905026,School Of Science And Engineering,57905,100.0,685.0,614.0
2016,57905028,Emmett J Conrad H S,57905,97.7,373.0,344.0
2016,57905032,James Madison H S,57905,100.0,353.0,323.0
2016,57905033,School Of Business And Management,57905,100.0,475.0,468.0
2016,57905034,Booker T Washington Spva Magnet,57905,99.5,519.0,555.0
2016,57905035,Irma Lerma Rangel Young Women's Le,57905,100.0,528.0,539.0
2016,57905036,School Of Health Professions,57905,100.0,493.0,493.0
2016,57905037,Rosie Sorrells Education And Socia,57905,100.0,466.0,456.0
2016,57905038,Judge Barefoot Sanders Law Magnet,57905,100.0,496.0,493.0
2016,57905039,School For The Talented And Gifted,57905,100.0,670.0,647.0
2016,57905085,Kathlyn Joy Gilliam Collegiate Aca,57905,100.0,446.0,425.0
2016,57905088,Trinidad Garza Early College At Mt,57905,100.0,491.0,467.0
2016,57905090,Dr Wright L Lassiter Jr Early Coll,57905,100.0,499.0,462.0
2016,57905380,Wilmer-Hutchins H S,57905,100.0,376.0,354.0
2016,57905381,Barack Obama Male Leadership Aca A,57905,100.0,497.0,498.0
2016,57905389,John Leslie Patton Jr Academic Cen,57905,100.0,340.0,328.0
2016,57906001,Desoto H S & Isteam3D,57906,62.1,412.0,408.0
2016,57907001,Duncanville H S,57907,65.9,430.0,433.0
2016,57907004,Mary E Smithey Pace H S,57907,4.2,410.0,423.0
2016,57909002,Garland H S,57909,52.9,507.0,502.0
2016,57909003,S Garland H S,57909,40.4,409.0,409.0
2016,57909004,N Garland H S,57909,51.1,500.0,486.0
2016,57909005,Lakeview Centennial H S,57909,67.8,459.0,464.0
2016,57909006,Memorial Pathway Academy H S,57909,3.6,397.0,389.0
2016,57909008,Naaman Forest H S,57909,52.0,458.0,460.0
2016,57909009,Rowlett H S,57909,49.8,479.0,477.0
2016,57909010,Sachse H S,57909,61.8,489.0,480.0
2016,57910001,Grand Prairie Fine Arts Academy,57910,100.0,465.0,477.0
2016,57910002,Grand Prairie H S,57910,100.0,386.0,366.0
2016,57910003,South Grand Prairie H S,57910,93.8,434.0,420.0
2016,57910009,Crosswinds H S,57910,12.0,398.0,401.0
2016,57910010,John A Dubiski Career H S,57910,99.1,444.0,428.0
2016,57910053,Ywla At Bill Arnold,57910,,,
2016,57911001,Highland Park H S,57911,60.0,635.0,607.0
2016,57912002,Irving H S,57912,79.6,429.0,405.0
2016,57912003,Macarthur H S,57912,92.5,432.0,420.0
2016,57912004,Nimitz H S,57912,89.0,410.0,400.0
2016,57912005,Barbara Cardwell Career Preparator,57912,23.3,364.0,351.0
2016,57912006,Jack E Singley Academy,57912,100.0,420.0,420.0
2016,57913001,Lancaster H S,57913,49.6,387.0,394.0
2016,57914001,Mesquite H S,57914,59.2,433.0,426.0
2016,57914002,North Mesquite H S,57914,51.6,438.0,427.0
2016,57914003,West Mesquite H S,57914,43.7,436.0,414.0
2016,57914004,Poteet H S,57914,56.4,464.0,466.0
2016,57914005,Horn H S,57914,64.8,459.0,449.0
2016,57914656,Mesquite Academy,57914,5.3,484.0,450.0
2016,57916002,Lake Highlands H S,57916,49.7,514.0,497.0
2016,57916003,Richardson H S,57916,52.2,544.0,524.0
2016,57916004,Pearce H S,57916,58.9,553.0,530.0
2016,57916005,Berkner H S,57916,57.5,512.0,474.0
2016,57919001,Sunnyvale H S,57919,79.6,548.0,527.0
2016,57922001,Coppell H S,57922,73.9,602.0,571.0
2016,57922003,New Tech H S At Coppell,57922,78.6,548.0,531.0
2016,58902001,Dawson School,58902,9.1,,
2016,58905001,Klondike ISD,58905,7.1,,
2016,58906001,Lamesa H S,58906,5.6,478.0,522.0
2016,58909001,Sands CISD,58909,6.3,,
2016,59901001,Hereford H S,59901,5.9,505.0,500.0
2016,60902001,Cooper H S,60902,6.4,520.0,443.0
2016,61501001,Texas Academy Of Mathematics & Sci,61501,,739.0,699.0
2016,61901002,Ryan H S,61901,48.3,480.0,481.0
2016,61901003,Denton H S,61901,62.5,487.0,492.0
2016,61901007,Guyer H S,61901,58.4,520.0,517.0
2016,61901039,Fred Moore H S,61901,10.6,366.0,414.0
2016,61902001,Lewisville H S,61902,51.5,484.0,480.0
2016,61902002,Marcus H S,61902,81.1,571.0,549.0
2016,61902004,The Colony H S,61902,60.7,521.0,512.0
2016,61902008,Hebron H S,61902,74.5,560.0,535.0
2016,61902010,Flower Mound H S,61902,80.8,590.0,561.0
2016,61902014,Lewisville H S Ben Harmon Campus,61902,,463.0,467.0
2016,61903001,Pilot Point H S,61903,40.0,514.0,526.0
2016,61905001,Krum H S,61905,35.4,486.0,493.0
2016,61906001,Ponder H S,61906,42.0,517.0,492.0
2016,61907001,Aubrey H S,61907,55.6,499.0,490.0
2016,61908001,Sanger H S,61908,39.0,484.0,478.0
2016,61910001,Argyle H S,61910,64.1,548.0,536.0
2016,61911001,Northwest H S,61911,44.1,505.0,511.0
2016,61911007,Byron Nelson H S,61911,55.1,520.0,513.0
2016,61911010,James M Steele Accelerated H S,61911,56.0,479.0,484.0
2016,61912001,Lake Dallas H S,61912,58.1,489.0,478.0
2016,61914001,Little Elm H S,61914,48.5,465.0,476.0
2016,62901001,Cuero H S,62901,17.9,476.0,475.0
2016,62902001,Nordheim School,62902,37.5,415.0,418.0
2016,62903001,Yoakum H S,62903,17.8,441.0,446.0
2016,62904001,Yorktown H S,62904,16.1,474.0,462.0
2016,64903001,Carrizo Springs H S,64903,50.6,432.0,406.0
2016,65901001,Clarendon H S,65901,3.6,,
2016,66902001,San Diego H S,66902,4.2,467.0,387.0
2016,67902001,Cisco H S,67902,25.9,525.0,508.0
2016,67903001,Eastland H S,67903,41.5,479.0,461.0
2016,67904001,Gorman H S,67904,41.7,465.0,415.0
2016,67907001,Ranger H S,67907,26.3,504.0,520.0
2016,67908001,Rising Star H S,67908,13.3,495.0,460.0
2016,68901002,Odessa H S,68901,98.3,400.0,381.0
2016,68901003,Permian H S,68901,95.9,416.0,399.0
2016,68901011,George H W Bush New Tech Odessa,68901,100.0,458.0,436.0
2016,70801001,Waxahachie Faith Family Academy,70801,25.0,423.0,440.0
2016,70801002,Oak Cliff Faith Family Academy,70801,41.3,388.0,394.0
2016,70901001,Avalon School,70901,61.1,476.0,447.0
2016,70903002,Ennis H S,70903,26.5,461.0,455.0
2016,70905002,Ferris H S,70905,35.2,449.0,467.0
2016,70907001,Italy H S,70907,8.9,585.0,523.0
2016,70908001,Midlothian H S,70908,46.5,522.0,494.0
2016,70910001,Palmer H S,70910,56.7,501.0,493.0
2016,70911001,Red Oak H S,70911,48.7,460.0,463.0
2016,70912002,Waxahachie H S,70912,49.2,476.0,479.0
2016,70912004,Waxahachie Global H S,70912,88.9,525.0,537.0
2016,70915001,Maypearl H S,70915,39.2,497.0,486.0
2016,71801003,Davinci School For Science And The,71801,100.0,478.0,461.0
2016,71803001,Paso Del Norte Academy-Mesa Charte,71803,32.5,355.0,385.0
2016,71803002,Paseo Del Norte Academy-Vista Del,71803,18.6,380.0,399.0
2016,71804001,El Paso Academy,71804,1.9,505.0,560.0
2016,71804002,El Paso Academy West,71804,5.3,410.0,412.0
2016,71806001,Harmony Science Acad (El Paso),71806,100.0,467.0,452.0
2016,71806002,Harmony School Of Innovation - El,71806,100.0,482.0,467.0
2016,71806004,Harmony Science Academy - Lubbock,71806,100.0,381.0,380.0
2016,71901001,Clint H S,71901,100.0,388.0,348.0
2016,71901002,Mountain View H S,71901,100.0,390.0,356.0
2016,71901004,Horizon H S,71901,100.0,389.0,365.0
2016,71901009,Clint ISD Early College Academy,71901,100.0,457.0,453.0
2016,71902001,Andress H S,71902,94.5,428.0,402.0
2016,71902002,Austin H S,71902,100.0,409.0,380.0
2016,71902003,Bowie H S,71902,100.0,362.0,316.0
2016,71902004,Burges H S,71902,88.1,424.0,396.0
2016,71902005,Coronado H S,71902,94.1,506.0,485.0
2016,71902006,El Paso H S,71902,100.0,432.0,407.0
2016,71902008,Irvin H S,71902,94.6,399.0,370.0
2016,71902009,Jefferson H S,71902,95.5,382.0,350.0
2016,71902010,Franklin H S,71902,100.0,474.0,449.0
2016,71902011,Silva Health Magnet,71902,100.0,527.0,505.0
2016,71902012,Chapin H S,71902,100.0,450.0,432.0
2016,71902015,Transmountain Early College H S,71902,89.1,474.0,475.0
2016,71902020,College Career Technology Academy,71902,12.5,363.0,356.0
2016,71902022,Sunset H S,71902,,403.0,400.0
2016,71903001,Fabens H S,71903,75.4,427.0,396.0
2016,71904001,San Elizario H S,71904,62.5,385.0,371.0
2016,71905001,Bel Air H S,71905,56.1,426.0,431.0
2016,71905002,Eastwood H S,71905,54.5,461.0,462.0
2016,71905003,Parkland H S,71905,27.6,419.0,400.0
2016,71905004,Ysleta H S,71905,56.1,407.0,379.0
2016,71905005,Riverside H S,71905,28.4,419.0,412.0
2016,71905007,J M Hanks H S,71905,52.2,435.0,433.0
2016,71905008,Del Valle H S,71905,17.2,471.0,440.0
2016,71905010,Tejas School Of Choice,71905,34.0,356.0,357.0
2016,71905017,Valle Verde Early College H S,71905,85.4,494.0,466.0
2016,71905033,Plato Academy,71905,1.7,340.0,365.0
2016,71906001,Anthony H S,71906,74.3,417.0,402.0
2016,71907001,Canutillo H S,71907,14.1,458.0,436.0
2016,71907003,Northwest Early College H S (Nwech,71907,58.0,522.0,500.0
2016,71908001,Tornillo H S,71908,69.9,383.0,359.0
2016,71909001,Socorro H S,71909,84.4,403.0,376.0
2016,71909002,Montwood H S,71909,95.2,422.0,397.0
2016,71909003,Keys Acad,71909,,302.0,327.0
2016,71909004,Americas H S,71909,99.1,413.0,391.0
2016,71909005,El Dorado H S,71909,97.8,397.0,380.0
2016,71909007,Mission Early College H S,71909,100.0,510.0,485.0
2016,71909008,Eastlake H S,71909,95.0,401.0,375.0
2016,71909009,Options H S,71909,30.3,366.0,355.0
2016,72801001,Premier H S Of Dublin/Comanche/Ear,72801,3.3,,
2016,72801101,Premier H S Of Abilene,72801,15.2,455.0,487.0
2016,72801103,Premier H S Of Brownsville,72801,34.1,382.0,379.0
2016,72801104,Premier H S Of Palmview,72801,15.2,426.0,461.0
2016,72801107,Premier H S Of Del Rio,72801,16.7,474.0,496.0
2016,72801109,Premier H S Of Laredo,72801,25.6,354.0,385.0
2016,72801110,Premier H S Of Lubbock,72801,34.5,456.0,487.0
2016,72801112,Premier H S Of Midland,72801,10.5,390.0,475.0
2016,72801113,Premier H S Of Austin,72801,24.4,473.0,506.0
2016,72801115,Premier H S Of Pharr,72801,5.9,440.0,460.0
2016,72801116,Premier H S Of Mission,72801,52.2,366.0,362.0
2016,72801117,Premier H S Of San Antonio,72801,5.3,,
2016,72801121,Premier H S Of Waco,72801,10.7,450.0,451.0
2016,72801128,Premier H S Of North Austin,72801,50.0,511.0,519.0
2016,72801129,Premier H S Of El Paso,72801,32.8,388.0,397.0
2016,72801130,Premier H S Of San Juan,72801,6.8,393.0,387.0
2016,72801131,Premier H S Of Richardson,72801,18.8,373.0,353.0
2016,72801135,Premier H S Of Huntsville,72801,4.5,,
2016,72801136,Premier H S Of New Braunfels,72801,42.9,423.0,473.0
2016,72801137,Premier H S Of Granbury,72801,29.4,460.0,477.0
2016,72801138,Premier H S Of Dayton,72801,10.0,438.0,425.0
2016,72801139,Premier H S Of South Irving,72801,8.7,450.0,440.0
2016,72801141,Premier H S Of Lewisville,72801,12.1,530.0,478.0
2016,72801142,Premier H S Of Amarillo,72801,9.3,430.0,460.0
2016,72801144,Premier H S Of Pflugerville,72801,5.6,,
2016,72801145,Texas Virtual Academy,72801,1.3,413.0,425.0
2016,72802001,Huston Academy,72802,3.7,,
2016,72802002,Shoreline Academy,72802,12.5,415.0,405.0
2016,72902001,Dublin H S,72902,45.8,483.0,463.0
2016,72903001,Stephenville H S,72903,54.8,517.0,507.0
2016,72908001,Huckabay School,72908,42.9,530.0,507.0
2016,72909001,Lingleville School,72909,36.4,465.0,445.0
2016,73901001,Chilton School,73901,5.0,625.0,490.0
2016,73903001,Marlin H S,73903,86.3,395.0,387.0
2016,73905001,Rosebud-Lott H S,73905,15.7,454.0,454.0
2016,74903001,Bonham H S,74903,18.5,487.0,499.0
2016,74905001,Ector H S,74905,31.6,485.0,487.0
2016,74907001,Honey Grove H S,74907,17.1,479.0,454.0
2016,74909001,Leonard H S,74909,41.3,457.0,453.0
2016,74911001,Savoy H S,74911,75.0,486.0,467.0
2016,74912001,Trenton H S,74912,21.4,550.0,530.0
2016,75901001,Flatonia Secondary,75901,49.0,480.0,436.0
2016,75902001,La Grange H S,75902,60.3,496.0,487.0
2016,75903001,Schulenburg Secondary,75903,41.5,500.0,485.0
2016,75906001,Fayetteville Schools,75906,21.4,607.0,513.0
2016,75908001,Round Top-Carmine H S,75908,81.8,516.0,495.0
2016,76903001,Roby H S,76903,4.5,,
2016,77901001,Floydada H S,77901,2.1,,
2016,77902001,Lockney H S,77902,17.1,513.0,520.0
2016,78901001,Crowell School,78901,7.7,,
2016,79901001,Lamar Cons H S,79901,53.1,472.0,463.0
2016,79901002,B F Terry H S,79901,39.3,434.0,429.0
2016,79901003,Foster H S,79901,65.0,509.0,497.0
2016,79901009,George Ranch H S,79901,75.6,507.0,516.0
2016,79906001,Needville H S,79906,37.0,504.0,489.0
2016,79907001,Dulles H S,79907,77.1,568.0,535.0
2016,79907002,Willowridge H S,79907,46.3,418.0,413.0
2016,79907004,Clements H S,79907,90.8,625.0,586.0
2016,79907005,Kempner H S,79907,70.1,531.0,496.0
2016,79907006,Lawrence E Elkins H S,79907,81.7,510.0,488.0
2016,79907007,Stephen F Austin H S,79907,81.2,557.0,527.0
2016,79907008,Hightower H S,79907,69.4,471.0,465.0
2016,79907011,George Bush H S,79907,66.5,460.0,451.0
2016,79907012,Thurgood Marshall H S,79907,55.1,394.0,401.0
2016,79907013,William B Travis H S,79907,72.2,507.0,492.0
2016,79907016,Ridge Point H S,79907,74.2,515.0,507.0
2016,79910001,Stafford H S,79910,58.1,464.0,444.0
2016,80901001,Mt Vernon H S,80901,6.5,517.0,547.0
2016,81902002,Fairfield H S,81902,9.0,560.0,527.0
2016,81904001,Teague H S,81904,13.2,471.0,468.0
2016,81905002,Wortham H S,81905,6.5,505.0,485.0
2016,82902001,Dilley H S,82902,23.8,434.0,440.0
2016,82903001,Pearsall H S,82903,13.1,400.0,444.0
2016,83901001,Seagraves Schools,83901,5.0,535.0,530.0
2016,83903001,Seminole H S,83903,35.6,497.0,473.0
2016,84802001,Odyssey Academy - Galveston,84802,,,
2016,84805001,Premier Learning Academy,84805,,404.0,398.0
2016,84901001,Dickinson H S,84901,50.9,463.0,451.0
