YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,AP PARTICIPATION RATE
2018,21902001,Travis B Bryan H S,21902,23.6
2018,21902002,James Earl Rudder H S,21902,15.3
2018,21902003,Bryan Collegiate H S,21902,4.8
2018,22901001,Alpine H S,22901,7.9
2018,25901001,Bangs H S,25901,1.3
2018,25902001,Brownwood H S,25902,1.6
2018,25909001,Early H S,25909,17.8
2018,26901001,Caldwell H S,26901,25.6
2018,26903002,Snook Secondary,26903,21.8
2018,27903001,Burnet H S,27903,43.9
2018,27904001,Marble Falls H S,27904,21.5
2018,28902001,Lockhart H S,28902,15.2
2018,28903001,Luling H S,28903,7.5
2018,29901001,Calhoun H S,29901,4.2
2018,30901001,Cross Plains H S,30901,2.1
2018,30902001,Clyde H S,30902,8.2
2018,31505001,Texas Academy Of Mathematics And S,31505,
2018,31901001,Hanna Early College H S,31901,29.6
2018,31901002,Porter Early College H S,31901,24.9
2018,31901003,Pace Early College H S,31901,22.3
2018,31901004,Rivera Early College H S,31901,20.9
2018,31901007,Lopez Early College H S,31901,16.5
2018,31901008,Brownsville Early College H S,31901,36.4
2018,31901009,Veterans Memorial Early College H,31901,32.4
2018,31901127,Lincoln Park Sch,31901,8.9
2018,31903001,Harlingen H S,31903,15.8
2018,31903002,Harlingen H S - South,31903,27.5
2018,31903003,Keys Acad,31903,1.7
2018,31903005,Early College H S,31903,5.4
2018,31903008,Harlingen School Of Health Profess,31903,46.3
2018,31905001,La Feria H S,31905,23.0
2018,31906001,Los Fresnos H S,31906,8.6
2018,31909001,Port Isabel H S,31909,34.2
2018,31911001,Rio Hondo H S,31911,27.1
2018,31912001,San Benito H S,31912,20.4
2018,31913001,Santa Maria H S,31913,25.6
2018,31914001,Santa Rosa H S,31914,37.3
2018,31916001,South Texas Business Education & T,31916,54.9
2018,31916003,South Texas Academy For Medical Pr,31916,83.4
2018,31916004,South Texas H S For Health Profess,31916,79.1
2018,31916005,The Science Academy Of South Texas,31916,77.7
2018,32902002,Pittsburg H S,32902,9.2
2018,33901001,Groom School,33901,5.9
2018,33904001,White Deer H S,33904,2.5
2018,34903001,Hughes Springs H S,34903,1.1
2018,34907001,Queen City H S,34907,1.4
2018,35901001,Dimmitt H S,35901,5.8
2018,35903001,Nazareth School,35903,2.2
2018,36901001,Anahuac H S,36901,11.6
2018,36902001,Barbers Hill H S,36902,28.7
2018,36903001,East Chambers H S,36903,0.5
2018,37901001,Alto H S,37901,14.4
2018,37904002,Jacksonville H S,37904,2.8
2018,37907002,Rusk H S,37907,2.2
2018,39902001,Henrietta H S,39902,12.1
2018,39904001,Bellevue School,39904,5.6
2018,40902001,Whiteface School,40902,6.5
2018,43801001,Imagine International Academy Of N,43801,40.9
2018,43901001,Allen H S,43901,34.6
2018,43902001,Anna H S,43902,13.6
2018,43903001,Celina H S,43903,27.7
2018,43904001,Farmersville H S,43904,11.4
2018,43905001,Frisco H S,43905,39.1
2018,43905002,Centennial H S,43905,46.4
2018,43905005,Wakeland H S,43905,47.0
2018,43905006,Liberty H S,43905,54.0
2018,43905007,Heritage H S,43905,39.8
2018,43905008,Lone Star H S,43905,33.7
2018,43905009,Independence H S,43905,48.9
2018,43905010,Reedy H S,43905,54.3
2018,43907002,McKinney H S,43907,47.4
2018,43907004,McKinney North H S,43907,47.6
2018,43907007,McKinney Boyd H S,43907,56.8
2018,43910001,Plano Sr H S,43910,43.2
2018,43910003,Williams H S,43910,
2018,43910004,Vines H S,43910,
2018,43910005,Clark H S,43910,
2018,43910006,Plano East Sr H S,43910,40.7
2018,43910008,Plano ISD Academy H S,43910,2.0
2018,43910009,Jasper H S,43910,
2018,43910010,Plano West Senior H S,43910,50.6
2018,43911001,Princeton H S,43911,16.8
2018,43912001,Prosper H S,43912,32.8
2018,43914001,Wylie H S,43914,33.3
2018,43914003,Wylie East H S,43914,34.5
2018,43918001,Community H S,43918,26.0
2018,43919001,Lovejoy H S,43919,59.9
2018,45902001,Columbus H S,45902,26.7
2018,45903001,Rice H S,45903,6.5
2018,45905002,Weimar H S,45905,17.1
2018,46901001,New Braunfels H S,46901,21.8
2018,46902001,Canyon H S,46902,34.7
2018,46902002,Smithson Valley H S,46902,33.6
2018,46902003,Canyon Lake H S,46902,26.0
2018,46902007,Memorial Early College H S With St,46902,8.1
2018,47901001,Comanche H S,47901,28.5
2018,49901001,Gainesville H S,49901,3.2
2018,49902001,Muenster H S,49902,8.0
2018,49903001,Valley View H S,49903,9.6
2018,49905001,Callisburg H S,49905,7.0
2018,49907001,Lindsay H S,49907,13.7
2018,50902001,Gatesville H S,50902,7.6
2018,50910001,Copperas Cove H S,50910,18.6
2018,52901001,Crane H S,52901,0.6
2018,53001001,Ozona H S,53001,26.4
2018,54902001,Lorenzo H S,54902,2.8
2018,54903001,Ralls H S,54903,1.8
2018,55901001,Van Horn School,55901,5.3
2018,57803002,Uplift Education-North Hills Prep,57803,75.5
2018,57803004,Uplift Williams Preparatory H S,57803,85.3
2018,57803005,Uplift Luna Preparatory H S,57803,80.2
2018,57803006,Uplift Heights Preparatory H S,57803,93.7
2018,57803007,Uplift Hampton Preparatory H S,57803,72.6
2018,57803009,Uplift Summit International H S,57803,86.0
2018,57803010,Uplift Peak Preparatory H S,57803,92.4
2018,57803013,Uplift Infinity H S,57803,75.2
2018,57803014,Uplift Mighty H S,57803,72.5
2018,57807001,Life School Oak Cliff,57807,15.5
2018,57807002,Life H S Waxahachie,57807,9.7
2018,57829002,A+ Secondary School,57829,14.4
2018,57830002,Inspired Vision Academy Middle,57830,21.8
2018,57844001,Manara Leadership Academy,57844,4.3
2018,57846003,Legacy Preparatory Charter Academy,57846,3.8
2018,57847001,Village Tech Schools,57847,2.6
2018,57848003,International Leadership Of Texas,57848,33.5
2018,57848006,International Leadership Of Texas,57848,32.4
2018,57848009,International Leadership Of Tx-Kel,57848,37.7
2018,57903001,Turner H S,57903,29.7
2018,57903002,Smith H S,57903,30.7
2018,57903006,Creekview H S,57903,34.0
2018,57903007,Ranchview H S,57903,1.2
2018,57903010,Early College H S,57903,6.6
2018,57904001,Cedar Hill H S,57904,17.8
2018,57904003,Cedar Hill Collegiate H S,57904,1.0
2018,57905001,Bryan Adams H S,57905,39.7
2018,57905002,W H Adamson H S,57905,24.2
2018,57905003,A Maceo Smith New Tech H S,57905,59.2
2018,57905005,Moises E Molina H S,57905,33.8
2018,57905006,Hillcrest H S,57905,38.9
2018,57905007,Thomas Jefferson H S,57905,35.2
2018,57905008,Justin F Kimball H S,57905,25.7
2018,57905009,Lincoln Humanities/Communications,57905,44.2
2018,57905012,L G Pinkston H S,57905,35.9
2018,57905013,Franklin D Roosevelt H S,57905,30.3
2018,57905014,W W Samuell H S,57905,28.9
2018,57905015,Seagoville H S,57905,38.0
2018,57905016,South Oak Cliff H S,57905,19.2
2018,57905017,H Grady Spruce H S,57905,31.3
2018,57905018,Sunset H S,57905,44.7
2018,57905021,W T White H S,57905,38.1
2018,57905022,Woodrow Wilson H S,57905,38.9
2018,57905023,David W Carter H S,57905,19.3
2018,57905024,North Dallas H S,57905,34.1
2018,57905025,Skyline H S,57905,31.5
2018,57905026,School Of Science And Engineering,57905,98.6
2018,57905028,Emmett J Conrad H S,57905,23.8
2018,57905032,James Madison H S,57905,22.7
2018,57905033,School Of Business And Management,57905,69.9
2018,57905034,Booker T Washington Spva Magnet,57905,87.4
2018,57905035,Irma Lerma Rangel Young Women's Le,57905,99.2
2018,57905036,School Of Health Professions,57905,83.4
2018,57905037,Rosie Sorrells Education And Socia,57905,85.8
2018,57905038,Judge Barefoot Sanders Law Magnet,57905,98.3
2018,57905039,School For The Talented And Gifted,57905,100.0
2018,57905085,Kathlyn Joy Gilliam Collegiate Aca,57905,65.4
2018,57905088,Trinidad Garza Early College At Mt,57905,79.6
2018,57905090,Dr Wright L Lassiter Jr Early Coll,57905,49.1
2018,57905380,Wilmer-Hutchins H S,57905,27.6
2018,57905381,Barack Obama Male Leadership Aca A,57905,98.9
2018,57905389,John Leslie Patton Jr Academic Cen,57905,0.5
2018,57906001,Desoto H S & Isteam3D,57906,11.8
2018,57907001,Duncanville H S,57907,12.6
2018,57909002,Garland H S,57909,38.3
2018,57909003,S Garland H S,57909,22.7
2018,57909004,N Garland H S,57909,44.4
2018,57909005,Lakeview Centennial H S,57909,41.2
2018,57909008,Naaman Forest H S,57909,34.9
2018,57909009,Rowlett H S,57909,33.2
2018,57909010,Sachse H S,57909,40.3
2018,57910001,Grand Prairie Fine Arts Academy,57910,96.0
2018,57910002,Grand Prairie H S,57910,22.7
2018,57910003,South Grand Prairie H S,57910,22.0
2018,57910010,John A Dubiski Career H S,57910,37.2
2018,57910011,Grand Prairie Collegiate Institute,57910,22.2
2018,57910051,James Fannin Middle,57910,
2018,57910053,Ywla At Bill Arnold,57910,84.0
2018,57911001,Highland Park H S,57911,79.2
2018,57912002,Irving H S,57912,41.8
2018,57912003,Macarthur H S,57912,36.2
2018,57912004,Nimitz H S,57912,23.0
2018,57912005,Barbara Cardwell Career Preparator,57912,6.5
2018,57912006,Jack E Singley Academy,57912,51.8
2018,57913001,Lancaster H S,57913,27.1
2018,57914001,Mesquite H S,57914,20.3
2018,57914002,North Mesquite H S,57914,20.1
2018,57914003,West Mesquite H S,57914,29.4
2018,57914004,Poteet H S,57914,25.4
2018,57914005,Horn H S,57914,18.7
2018,57916002,Lake Highlands H S,57916,30.4
2018,57916003,Richardson H S,57916,37.9
2018,57916004,Pearce H S,57916,46.7
2018,57916005,Berkner H S,57916,30.3
2018,57922001,Coppell H S,57922,53.5
2018,57922003,New Tech H S At Coppell,57922,43.0
2018,59901001,Hereford H S,59901,0.4
2018,60902001,Cooper H S,60902,8.3
2018,61501001,Texas Academy Of Mathematics & Sci,61501,
2018,61804002,Leadership Prep School Secondary,61804,
2018,61901002,Ryan H S,61901,12.5
2018,61901003,Denton H S,61901,19.6
2018,61901007,Guyer H S,61901,32.4
2018,61901008,Ray E Braswell H S,61901,19.7
2018,61901039,Fred Moore H S,61901,1.9
2018,61902001,Lewisville H S,61902,18.6
2018,61902002,Marcus H S,61902,33.2
2018,61902004,The Colony H S,61902,21.6
2018,61902008,Hebron H S,61902,40.5
2018,61902010,Flower Mound H S,61902,33.0
2018,61902052,Huffines Middle,61902,
2018,61903001,Pilot Point H S,61903,6.6
2018,61905001,Krum H S,61905,13.0
2018,61906001,Ponder H S,61906,3.9
2018,61907001,Aubrey H S,61907,22.7
2018,61908001,Sanger H S,61908,3.1
2018,61910001,Argyle H S,61910,11.7
2018,61911001,Northwest H S,61911,33.4
2018,61911007,Byron Nelson H S,61911,53.8
2018,61911010,James M Steele H S,61911,32.8
2018,61911011,V R Eaton H S,61911,40.8
2018,61912001,Lake Dallas H S,61912,13.8
2018,61914001,Little Elm H S,61914,23.8
2018,62901001,Cuero H S,62901,21.8
2018,64903001,Carrizo Springs H S,64903,0.3
2018,66902001,San Diego H S,66902,6.1
2018,66903002,Freer H S,66903,0.9
2018,67903001,Eastland H S,67903,0.6
2018,68901002,Odessa H S,68901,20.6
2018,68901003,Permian H S,68901,20.4
2018,68901011,George H W Bush New Tech Odessa,68901,44.2
2018,68901015,EcISD Falcon Early College H S,68901,44.1
2018,69901001,Rocksprings K-12,69901,2.9
2018,69902001,Nueces Canyon J H/H S,69902,8.1
2018,70801002,Oak Cliff Faith Family Academy,70801,30.7
2018,70903002,Ennis H S,70903,24.1
2018,70905002,Ferris H S,70905,18.0
2018,70908001,Midlothian H S,70908,18.2
2018,70908003,Midlothian Heritage H S,70908,31.3
2018,70911001,Red Oak H S,70911,15.9
2018,70912002,Waxahachie H S,70912,9.3
2018,70912003,Waxahachie H S Of Choice,70912,1.5
2018,70915001,Maypearl H S,70915,0.6
2018,71801003,Davinci School For Science And The,71801,55.9
2018,71803002,Paseo Del Norte Academy-Vista Del,71803,1.4
2018,71806001,Harmony Science Acad (El Paso),71806,59.2
2018,71806002,Harmony School Of Innovation - El,71806,34.3
2018,71806004,Harmony Science Academy - Lubbock,71806,
2018,71901001,Clint H S,71901,25.5
2018,71901002,Mountain View H S,71901,13.9
2018,71901004,Horizon H S,71901,24.5
2018,71901009,Clint ISD Early College Academy,71901,47.6
2018,71902001,Andress H S,71902,8.5
2018,71902002,Austin H S,71902,15.6
2018,71902003,Bowie H S,71902,15.1
2018,71902004,Burges H S,71902,16.5
2018,71902005,Coronado H S,71902,14.3
2018,71902006,El Paso H S,71902,36.7
2018,71902008,Irvin H S,71902,18.5
2018,71902009,Jefferson H S,71902,28.2
2018,71902010,Franklin H S,71902,22.9
2018,71902011,Silva Health Magnet,71902,40.0
2018,71902012,Chapin H S,71902,21.4
2018,71902015,Transmountain Early College H S,71902,52.2
2018,71902020,College Career Technology Academy,71902,0.8
2018,71903001,Fabens H S,71903,12.2
2018,71904001,San Elizario H S,71904,34.0
2018,71905001,Bel Air H S,71905,34.0
2018,71905002,Eastwood H S,71905,24.9
2018,71905003,Parkland H S,71905,22.2
2018,71905004,Ysleta H S,71905,22.5
2018,71905005,Riverside H S,71905,29.2
2018,71905007,J M Hanks H S,71905,34.3
2018,71905008,Del Valle H S,71905,25.0
2018,71905017,Valle Verde Early College H S,71905,96.9
2018,71906001,Anthony H S,71906,15.6
2018,71907001,Canutillo H S,71907,16.7
2018,71907003,Northwest Early College H S (Nwech,71907,72.4
2018,71908001,Tornillo H S,71908,18.6
2018,71909001,Socorro H S,71909,17.0
2018,71909002,Montwood H S,71909,12.1
2018,71909004,Americas H S,71909,20.8
2018,71909005,El Dorado H S,71909,18.3
2018,71909007,Mission Early College H S,71909,8.4
2018,71909008,Eastlake H S,71909,14.7
2018,71909011,Pebble Hills H S,71909,35.3
2018,72801121,Premier H S Of Waco,72801,1.3
2018,72801137,Premier H S Of Granbury,72801,2.6
2018,72801145,Texas Virtual Academy,72801,0.3
2018,72801146,Premier High Schools Career & Tech,72801,1.6
2018,72902001,Dublin H S,72902,0.7
2018,72903001,Stephenville H S,72903,12.3
2018,73905001,Rosebud-Lott H S,73905,1.1
2018,74903001,Bonham H S,74903,18.8
2018,74907001,Honey Grove H S,74907,16.5
2018,74912001,Trenton H S,74912,1.2
2018,74917001,Rayburn H S,74917,1.6
2018,75901001,Flatonia Secondary,75901,28.6
2018,75902001,La Grange H S,75902,18.0
2018,75903001,Schulenburg Secondary,75903,11.7
2018,75908001,Round Top-Carmine H S,75908,12.1
2018,79901001,Lamar Cons H S,79901,18.9
2018,79901002,B F Terry H S,79901,34.2
2018,79901003,Foster H S,79901,32.4
2018,79901009,George Ranch H S,79901,40.2
2018,79901010,Fulshear H S,79901,40.8
2018,79906001,Needville H S,79906,11.0
2018,79907001,Dulles H S,79907,33.0
2018,79907002,Willowridge H S,79907,24.3
2018,79907004,Clements H S,79907,50.0
2018,79907005,Kempner H S,79907,27.0
2018,79907006,Lawrence E Elkins H S,79907,37.3
2018,79907007,Stephen F Austin H S,79907,41.8
2018,79907008,Hightower H S,79907,19.6
2018,79907011,George Bush H S,79907,19.7
2018,79907012,Thurgood Marshall H S,79907,16.1
2018,79907013,William B Travis H S,79907,31.0
2018,79907016,Ridge Point H S,79907,39.5
2018,79910001,Stafford H S,79910,15.5
2018,80901001,Mt Vernon H S,80901,2.7
2018,81902002,Fairfield H S,81902,16.1
2018,81904001,Teague H S,81904,35.4
2018,82903001,Pearsall H S,82903,8.7
2018,83901001,Seagraves Schools,83901,2.8
2018,83903001,Seminole H S,83903,2.4
2018,84901001,Dickinson H S,84901,16.4
2018,84902001,Ball H S,84902,18.2
2018,84906001,Texas City H S,84906,17.5
2018,84906002,La Marque H S,84906,3.1
2018,84909001,Santa Fe H S,84909,11.3
2018,84910001,Clear Creek H S,84910,30.3
2018,84910002,Clear Lake H S,84910,34.4
2018,84910003,Clear Brook H S,84910,25.5
2018,84910009,Clear Springs H S,84910,24.0
2018,84910010,Clear Horizons Early College H S,84910,28.6
2018,84910011,Clear Falls H S,84910,34.4
2018,84911001,Friendswood H S,84911,33.1
2018,86901001,Fredericksburg H S,86901,27.3
2018,86902001,Harper H S,86902,13.0
2018,88902001,Goliad H S,88902,2.0
2018,89901001,Gonzales H S,89901,6.9
2018,89903001,Nixon-Smiley H S,89903,2.6
2018,90904001,Pampa H S,90904,26.1
2018,91901001,Bells H S,91901,7.7
2018,91902001,Collinsville H S,91902,1.1
2018,91903001,Denison H S,91903,22.0
2018,91905001,Howe H S,91905,20.2
2018,91906002,Sherman H S,91906,25.4
2018,91908001,Van Alstyne H S,91908,15.0
2018,91909001,Whitesboro H S,91909,17.9
2018,91910001,Whitewright H S,91910,13.2
2018,91913001,Pottsboro H S,91913,13.6
2018,91914001,S And S Cons H S,91914,9.5
2018,91917001,Gunter H S,91917,27.3
2018,91918001,Tom Bean H S,91918,0.9
2018,92901001,Gladewater H S,92901,0.9
2018,92902002,Kilgore H S,92902,7.9
2018,92903001,Longview H S,92903,35.7
2018,92904001,Pine Tree H S,92904,23.5
2018,92906002,Sabine H S,92906,16.1
2018,92907001,Spring Hill H S,92907,29.7
2018,92908001,White Oak H S,92908,15.8
2018,93903001,Iola H S,93903,7.6
2018,93904002,Navasota H S,93904,16.7
2018,94901001,Seguin H S,94901,13.5
2018,94902001,Samuel Clemens H S,94902,29.5
2018,94902003,Byron P Steele II H S,94902,22.7
2018,94903001,Navarro H S,94903,20.7
2018,94904001,Marion H S,94904,14.7
2018,95901001,Abernathy H S,95901,3.8
2018,95905001,Plainview H S,95905,13.8
2018,97903001,Hico H S,97903,6.4
2018,98901001,Gruver H S,98901,12.5
2018,98904001,Spearman H S,98904,30.1
2018,100903002,Kountze H S,100903,21.5
2018,100904001,Silsbee H S,100904,9.1
2018,100905001,Hardin-Jefferson H S,100905,4.2
2018,100907001,Lumberton H S,100907,7.4
2018,101803001,Aristoi Classical Upper School,101803,16.7
2018,101804001,George I Sanchez H S,101804,1.2
2018,101806001,Raul Yzaguirre School For Success,101806,32.3
2018,101813003,Kipp Houston H S,101813,81.5
2018,101813004,Kipp Generations Collegiate,101813,57.6
2018,101813005,Kipp Northeast College Preparatory,101813,53.5
2018,101813006,Kipp Sunnyside H S,101813,50.2
2018,101821001,Houston Heights Charter School,101821,0.8
2018,101837001,Calvin Nelms H S,101837,1.5
2018,101838001,Empowerment H S,101838,33.9
2018,101845001,Yes Prep - Southeast,101845,86.8
2018,101845002,Yes Prep - Southwest,101845,70.4
2018,101845003,Yes Prep - East End,101845,82.7
2018,101845004,Yes Prep - Gulfton,101845,76.1
2018,101845005,Yes Prep - West,101845,77.0
2018,101845006,Yes Prep - Brays Oaks,101845,71.8
2018,101845007,Yes Prep - Northside,101845,66.7
2018,101845008,Yes Prep - 5th Ward,101845,83.1
2018,101845010,Yes Prep North Forest,101845,64.5
2018,101845101,Yes Prep - North Central,101845,70.7
2018,101846001,Harmony Science Academy-Houston,101846,37.5
2018,101846002,Harmony School Of Innovation - Hou,101846,
2018,101846003,Harmony School Of Ingenuity-Housto,101846,22.9
2018,101858004,Harmony School Of Advancement-Hous,101858,53.6
2018,101858005,Harmony School Of Discovery - Hous,101858,40.2
2018,101862002,Harmony School Of Innovation-Sugar,101862,44.8
2018,101862004,Harmony Science Academy- Beaumont,101862,35.8
2018,101862005,Harmony School Of Innovation - Kat,101862,75.7
2018,101902001,Aldine H S,101902,15.0
2018,101902002,Carver H S For Applied Tech/Engine,101902,30.1
2018,101902003,Macarthur H S,101902,22.1
2018,101902004,Eisenhower H S,101902,11.1
2018,101902005,Nimitz H S,101902,11.8
2018,101902008,Victory Early College H S,101902,33.3
2018,101902012,Davis H S Aldine,101902,18.2
2018,101903001,Hastings H S,101903,17.5
2018,101903002,Elsik H S,101903,21.3
2018,101903003,Taylor H S,101903,24.8
2018,101903006,Kerr H S,101903,75.5
2018,101903012,Alief Early College H S,101903,4.5
2018,101905001,Channelview H S,101905,24.8
2018,101906001,Crosby H S,101906,13.3
2018,101907002,Cy-Fair H S,101907,24.4
2018,101907003,Jersey Village H S,101907,13.6
2018,101907004,Cypress Creek H S,101907,27.1
2018,101907005,Langham Creek H S,101907,17.6
2018,101907007,Cypress Falls H S,101907,15.3
2018,101907009,Cypress Springs H S,101907,8.0
2018,101907010,Cypress Ridge H S,101907,23.4
2018,101907011,Cypress Woods H S,101907,36.1
2018,101907012,Cypress Ranch H S,101907,35.0
2018,101907013,Cypress Lakes H S,101907,22.1
2018,101908001,Deer Park H S,101908,21.2
2018,101910002,Galena Park H S,101910,13.9
2018,101910003,North Shore Senior High,101910,11.2
2018,101911002,Lee H S,101911,26.2
2018,101911003,Sterling H S,101911,23.0
2018,101911015,Goose Creek Memorial,101911,13.6
2018,101912001,Austin H S,101912,30.2
2018,101912002,Bellaire H S,101912,43.1
2018,101912003,Northside H S,101912,40.4
2018,101912004,Furr H S,101912,27.6
2018,101912006,Jones Futures Academy,101912,11.0
2018,101912007,Kashmere H S,101912,15.3
2018,101912008,Lamar H S,101912,14.3
2018,101912009,Wisdom H S,101912,28.7
2018,101912010,Madison H S,101912,25.9
2018,101912011,Milby H S,101912,17.7
2018,101912012,Heights H S,101912,45.4
2018,101912013,Community Services-Sec,101912,5.6
2018,101912014,Sterling H S,101912,17.5
2018,101912015,Waltrip H S,101912,44.5
2018,101912016,Washington B T H S,101912,21.7
2018,101912017,Westbury H S,101912,32.3
2018,101912018,Wheatley H S,101912,25.3
2018,101912019,Worthing H S,101912,18.9
2018,101912020,Yates H S,101912,24.9
2018,101912023,Sharpstown H S,101912,27.0
2018,101912024,Scarborough H S,101912,20.2
2018,101912025,Perfor & Vis Arts H S,101912,64.8
2018,101912026,Debakey H S For Health Prof,101912,94.9
2018,101912027,Chavez H S,101912,32.5
2018,101912033,Jordan H S,101912,29.6
2018,101912034,H S For Law And Justice,101912,90.1
2018,101912036,Westside H S,101912,45.2
2018,101912059,Long Academy,101912,15.7
2018,101912081,Sharpstown International School,101912,60.4
2018,101912100,Texas Connections Academy At Houst,101912,10.0
2018,101912259,Wilson Montessori,101912,
2018,101912301,Eastwood Academy,101912,87.1
2018,101912308,North Houston Early College H S,101912,87.5
2018,101912310,Houston Math Science And Technolog,101912,29.6
2018,101912311,Mount Carmel Academy,101912,47.4
2018,101912321,Energized For Stem Academy Southea,101912,100.0
2018,101912322,Carnegie Vanguard H S,101912,99.3
2018,101912323,Challenge Early College H S,101912,82.3
2018,101912324,Liberty H S,101912,2.6
2018,101912345,East Early College H S,101912,55.1
2018,101912348,Houston Academy For International,101912,35.8
2018,101912455,Energized For Stem Academy Southwe,101912,97.6
2018,101912458,Mickey Leland College Prep Acad Fo,101912,98.7
2018,101912463,Young Women's College Prep Academy,101912,100.0
2018,101912468,Energy Institute H S,101912,69.4
2018,101912477,North Forest H S,101912,15.3
2018,101912485,Middle College H S At Hcc Fraga,101912,7.2
2018,101912486,South Early College H S,101912,83.3
2018,101913001,Humble H S,101913,6.5
2018,101913002,Kingwood H S,101913,35.7
2018,101913008,Atascocita H S,101913,22.6
2018,101913013,Kingwood Park H S,101913,30.9
2018,101913014,Summer Creek H S,101913,20.2
2018,101914001,Katy H S,101914,30.7
2018,101914002,Taylor H S,101914,39.4
2018,101914005,Mayde Creek H S,101914,23.1
2018,101914007,Cinco Ranch H S,101914,43.4
2018,101914009,Morton Ranch H S,101914,23.2
2018,101914010,Seven Lakes H S,101914,51.3
2018,101914011,Raines H S,101914,1.8
2018,101914012,Tompkins H S,101914,55.3
2018,101915001,Klein H S,101915,19.6
2018,101915002,Klein Forest H S,101915,26.9
2018,101915003,Klein Oak H S,101915,23.6
2018,101915004,Klein Collins H S,101915,15.6
2018,101916001,La Porte H S,101916,23.9
2018,101917001,Pasadena High School,101917,34.0
2018,101917002,Sam Rayburn H S,101917,30.2
2018,101917003,South Houston High School,101917,23.4
2018,101917004,Dobie H S,101917,25.7
2018,101917013,Pasadena Memorial H S,101917,25.8
2018,101919001,Spring H S,101919,31.5
2018,101919002,Westfield H S,101919,17.1
2018,101919003,Andy Dekaney H S,101919,24.6
2018,101919018,Carl Wunsche Sr H S,101919,26.1
2018,101919021,Spring Early College Academy,101919,0.5
2018,101920001,Memorial H S,101920,54.2
2018,101920003,Spring Woods H S,101920,26.1
2018,101920005,Northbrook H S,101920,26.3
2018,101920006,Stratford H S,101920,44.2
2018,101920014,Westchester Academy For Internatio,101920,33.8
2018,101921001,Tomball H S,101921,30.3
2018,101921002,Tomball Memorial H S,101921,39.7
2018,101924001,C E King H S,101924,18.7
2018,101925001,Hargrave H S,101925,16.0
2018,102902001,Marshall H S,102902,11.9
2018,102904002,Hallsville H S,102904,16.7
2018,102906001,Elysian Fields H S,102906,7.5
2018,105801001,Katherine Anne Porter School,105801,20.8
2018,105803001,Ki Charter Academy,105803,3.7
2018,105902001,San Marcos H S,105902,25.3
2018,105904001,Dripping Springs H S,105904,26.3
2018,105905001,Wimberley H S,105905,34.5
2018,105906001,Jack C Hays H S,105906,24.2
2018,105906005,Lehman H S,105906,14.0
2018,106901001,Canadian H S,106901,4.1
2018,107901001,Athens H S,107901,28.4
2018,107902001,Brownsboro H S,107902,28.6
2018,107905001,Eustace H S,107905,7.8
2018,107906001,Malakoff H S,107906,19.6
2018,108804002,Midvalley Academy-McAllen Charter,108804,1.0
2018,108807001,Idea College Prep,108807,2.4
2018,108807002,Idea Quest College Preparatory,108807,100.0
2018,108807003,Idea Frontier College Preparatory,108807,91.0
2018,108807004,Idea College Preparatory Mission,108807,97.4
2018,108807005,Idea College Preparatory San Benit,108807,96.7
2018,108807006,Idea College Preparatory San Juan,108807,92.9
2018,108807007,Idea College Preparatory Alamo,108807,95.2
2018,108807008,Idea College Preparatory Pharr,108807,98.7
2018,108807009,Idea Edinburg College Preparatory,108807,94.9
2018,108807010,Idea College Prep Weslaco,108807,98.6
2018,108807011,Idea McAllen College Preparatory,108807,98.2
2018,108807012,Idea Brownsville College Preparato,108807,92.8
2018,108807018,Idea Toros College Preparatory,108807,97.8
2018,108807020,Idea Carver College Preparatory,108807,94.1
2018,108807035,Idea Allan College Preparatory,108807,93.4
2018,108808101,Vanguard Rembrandt,108808,48.4
2018,108902001,Donna H S,108902,32.4
2018,108902007,Donna North H S,108902,36.0
2018,108903001,Edcouch-Elsa H S,108903,12.8
2018,108904001,Edinburg H S,108904,27.6
2018,108904002,Economedes H S,108904,12.9
2018,108904003,Edinburg North H S,108904,17.9
2018,108904006,Robert R Vela H S,108904,13.7
2018,108905001,Hidalgo Early College H S,108905,43.4
2018,108905041,Diaz J H,108905,
2018,108906001,McAllen H S,108906,33.9
2018,108906002,Memorial H S,108906,45.0
2018,108906006,Rowe H S,108906,38.0
2018,108906007,Lamar Academy,108906,10.7
2018,108906011,Achieve Early College H S,108906,86.0
2018,108907001,Mercedes H S,108907,34.8
2018,108907006,Mercedes Early College Academy,108907,7.2
2018,108908001,Mission H S,108908,27.0
2018,108908002,Veterans Memorial H S,108908,27.7
2018,108908004,Mission Collegiate H S,108908,62.0
2018,108909001,Psja Early College H S,108909,39.8
2018,108909002,Psja Memorial Early College H S,108909,43.5
2018,108909003,Psja North Early College H S,108909,40.2
2018,108909005,Psja Sonia M Sotomayor H S,108909,12.6
2018,108909006,Elvis J Ballew H S,108909,3.9
2018,108909007,Psja Southwest Early College H S,108909,35.8
2018,108909009,Psja Thomas Jefferson T-Stem Early,108909,87.7
2018,108909048,Audie Murphy Middle,108909,
2018,108910001,Progreso H S,108910,30.3
2018,108911001,Sharyland H S,108911,34.7
2018,108911007,Sharyland Pioneer H S,108911,28.2
2018,108911008,Sharyland Advanced Academic Academ,108911,54.1
2018,108912001,La Joya H S,108912,25.4
2018,108912004,Juarez-Lincoln H S,108912,21.7
2018,108912007,La Joya Palmview H S,108912,32.4
2018,108912008,Jimmy Carter Early College H S,108912,6.6
